transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,product_cost,gross_profit
T001668,S17,2025-05-17,Groceries,2.0,Freshfarm,North,8.07,13.69,122.0,2.49,69.55,27.38,16.14,11.239999999999998
T001701,S09,2025-05-29,Electronics,1.0,Northstar,East,287.3,395.56,28.0,2.98,65.73,395.56,287.3,108.25999999999999
T001820,S09,2025-03-02,Home,3.0,Budgetsource,East,55.31,106.69,125.0,5.73,129.38,320.07,165.93,154.14
T002212,S11,2025-05-28,Home,2.0,Budgetsource,South,45.33,81.8,99.0,3.95,107.03,163.6,90.66,72.94
T002748,S24,,Grocery,3.0,Freshfarm,West,8.39,13.4,16.0,4.67,115.38,40.2,25.17,15.030000000000001
T000937,S13,2025-06-03,Sports,1.0,Activepro,East,44.87,96.9,20.0,4.61,125.32,96.9,44.87,52.03000000000001
T001222,S20,2025-02-26,Electronics,1.0,Northstar,South,229.21,328.21,147.0,2.94,65.84,328.21,229.21,98.99999999999997
T001237,S13,2025-01-12,Home,1.0,Budgetsource,East,53.7,95.68,101.0,4.38,106.82,95.68,53.7,41.980000000000004
T002677,S09,2025-04-13,Grocery,1.0,Freshfarm,East,9.19,14.75,118.0,5.87,115.59,14.75,9.19,5.5600000000000005
T001125,S14,2025-06-18,Electronics,1.0,Northstar,West,310.06,384.85,,5.5,163.45,384.85,310.06,74.79000000000002
T002908,S23,2025-04-17,Home Goods,4.0,Budgetsource,South,45.88,87.32,111.0,4.26,102.42,349.28,183.52,165.75999999999996
T001138,S27,2025-04-07,Grocery,2.0,Freshfarm,West,7.77,11.15,8.0,5.46,160.21,22.3,15.54,6.760000000000002
T001266,S28,2025-05-13,Apparel,3.0,Stylehub,West,32.63,74.57,29.0,6.11,188.36,223.70999999999998,97.89000000000001,125.81999999999996
T001780,S10,2025-04-11,Electronics,2.0,Northstar,South,240.18,342.66,154.0,5.16,144.08,685.32,480.36,204.96000000000004
T000219,S14,2025-05-07,Grocery,2.0,Freshfarm,West,8.21,11.88,20.0,4.46,142.32,23.76,16.42,7.34
T000002,S29,2025-01-07,Electronics,1.0,Northstar,West,219.32,298.13,12.0,5.29,157.91,298.13,219.32,78.81
T001361,S12,2025-01-06,Apparel,,Stylehub,South,27.65,55.39,57.0,3.77,88.55,,,
T000519,S16,2025-06-21,Electronics,4.0,Northstar,South,256.05,337.72,65.0,4.27,117.19,1350.88,1024.2,326.68000000000006
T002760,S10,2025-01-16,Sports,1.0,Activepro,South,57.67,107.2,56.0,5.66,174.61,107.2,57.67,49.53
T001366,S28,2025-04-30,Home,5.0,Budgetsource,West,40.94,75.71,38.0,3.31,91.44,378.54999999999995,204.7,173.84999999999997
T000201,S14,2025-03-21,Grocery,1.0,Freshfarm,West,8.44,13.41,33.0,2.89,94.93,13.41,8.44,4.970000000000001
T000666,S28,2025-03-16,Grocery,4.0,Freshfarm,West,7.02,10.82,29.0,4.76,137.43,43.28,28.08,15.200000000000003
T001492,S11,2025-05-28,Food,2.0,Freshfarm,South,7.0,10.62,24.0,3.48,79.84,21.24,14.0,7.239999999999998
T000353,S01,2025-03-19,Sports,5.0,Activepro,East,59.74,114.65,85.0,4.05,95.44,573.25,298.7,274.55
T000303,S13,2025-06-07,Electronics,4.0,Northstar,East,286.82,418.59,83.0,4.71,135.81,1674.36,1147.28,527.0799999999999
T001067,S11,2025-06-19,Home,2.0,Budgetsource,South,43.55,77.14,127.0,5.87,122.25,154.28,87.1,67.18
T000417,S18,2025-04-09,Apparel,7.0,Stylehub,West,24.6,58.2,28.0,5.67,191.01,407.40000000000003,172.20000000000002,235.20000000000002
T000991,S29,2025-02-20,Home,1.0,Budgetsource,West,42.76,81.42,62.0,4.49,123.21,81.42,42.76,38.660000000000004
T001136,S14,2025-04-28,Grocery,1.0,Freshfarm,West,7.94,12.29,28.0,3.2,97.03,12.29,7.94,4.349999999999999
T002025,S26,2025-04-12,Electronics,4.0,Northstar,West,223.36,279.28,33.0,2.81,82.41,1117.12,893.44,223.67999999999984
T002127,S21,2025-06-25,Sports,4.0,Activepro,North,51.84,107.09,11.0,4.53,106.5,428.36,207.36,221.0
T000872,S18,2025-05-22,Home,2.0,Budgetsource,West,46.97,82.74,35.0,3.24,107.57,165.48,93.94,71.53999999999999
T000229,S22,2025-06-10,Grocery,2.0,Freshfarm,South,8.22,13.79,40.0,3.54,107.32,27.58,16.44,11.139999999999997
T002703,S28,2025-04-24,Electronics,2.0,Northstar,West,267.98,317.6,57.0,4.74,176.05,635.2,535.96,99.24000000000001
T002779,S30,2025-05-29,Home,1.0,Budgetsource,West,41.94,78.8,63.0,4.89,143.92,78.8,41.94,36.86
T001380,S23,2025-02-02,Grocery,2.0,Freshfarm,South,7.8,11.22,35.0,3.91,112.04,22.44,15.6,6.840000000000002
T000855,S21,2025-05-09,Apparel,1.0,Stylehub,North,29.96,57.72,135.0,4.73,137.34,57.72,29.96,27.759999999999998
T000747,S20,2025-06-02,Sports,0.0,Activepro,South,50.92,93.79,151.0,5.63,151.12,0.0,0.0,0.0
T000329,S17,2025-04-11,Electronic,5.0,Northstar,North,210.05,270.89,58.0,3.69,68.77,1354.4499999999998,1050.25,304.1999999999998
T000144,S18,2025-02-13,Home,1.0,Budget Source,West,49.48,95.16,35.0,4.12,118.0,95.16,49.48,45.68
T002076,S03,2025-05-24,Beauty,3.0,Glowworks,North,15.68,35.41,23.0,5.42,135.8,106.22999999999999,47.04,59.18999999999999
T000788,S13,2025-03-06,Home,1.0,Budgetsource,East,39.62,77.87,13.0,3.82,116.36,77.87,39.62,38.25000000000001
T001770,S29,2025-03-19,Electronics,2.0,Northstar,West,250.25,331.28,57.0,4.07,90.16,662.56,500.5,162.05999999999995
T002106,S26,2025-01-04,Apparel,4.0,Stylehub,West,34.36,68.97,15.0,3.56,115.96,275.88,137.44,138.44
T001287,S18,2025-03-25,Apparel,2.0,Stylehub,West,20.3,41.06,54.0,3.45,105.48,82.12,40.6,41.52
T002563,S01,2025-03-06,Grocery,3.0,Freshfarm,East,7.2,11.77,151.0,6.06,168.21,35.31,21.6,13.71
T000975,S13,2025-05-25,Electronics,1.0,Northstar,East,272.32,303.8,144.0,5.47,134.14,303.8,272.32,31.480000000000018
T001663,S02,2025-05-09,Electronics,10.0,Northstar,South,281.4,341.72,115.0,3.34,81.35,3417.2000000000003,2814.0,603.2000000000003
T001612,S28,2025-04-15,Electronics,2.0,Northstar,West,242.86,306.87,58.0,6.02,152.79,613.74,485.72,128.01999999999998
T001970,S07,2025-05-06,Apparel,3.0,Stylehub,North,31.16,69.57,74.0,3.94,105.18,208.70999999999998,93.48,115.22999999999998
T000136,S15,2025-04-14,Electronics,4.0,Northstar,East,251.65,337.81,56.0,3.48,90.45,1351.24,1006.6,344.64
T002040,S08,2025-06-09,Electronics,3.0,Northstar,South,312.21,380.59,139.0,5.16,119.79,1141.77,936.6299999999999,205.1400000000001
T001750,S15,2025-06-26,Home,8.0,Budgetsource,East,42.49,82.06,51.0,3.3,79.2,656.48,339.92,316.56
T001583,S01,2025-02-07,Grocery,6.0,Freshfarm,East,8.04,12.33,115.0,4.88,126.86,73.98,48.239999999999995,25.74000000000001
T001153,S30,2025-04-15,Electronics,4.0,Northstar,West,237.76,275.67,15.0,4.85,163.49,1102.68,951.04,151.6400000000001
T001018,S15,2025-05-16,Apparel,3.0,Stylehub,East,29.23,60.48,150.0,6.47,159.71,181.44,87.69,93.75
T001836,S05,2025-03-04,Beauty,2.0,Glowworks,East,13.95,29.88,128.0,3.22,69.51,59.76,27.9,31.86
T002710,S29,2025-04-09,Home,2.0,Budgetsource,West,47.09,79.63,31.0,5.2,146.11,159.26,94.18,65.07999999999998
T000728,S26,2025-06-05,Grocery,0.0,Freshfarm,West,7.62,11.66,5.0,4.32,140.53,0.0,0.0,0.0
T000717,S14,2025-01-04,Sports,5.0,Activepro,West,57.43,115.94,29.0,5.02,139.96,579.7,287.15,292.55000000000007
T002868,S10,2025-05-06,Grocery,3.0,Freshfarm,South,7.17,10.4,63.0,3.08,74.47,31.200000000000003,21.509999999999998,9.690000000000005
T000742,S16,2025-04-03,Home,2.0,Budgetsource,South,44.57,87.88,148.0,4.23,102.93,175.76,89.14,86.61999999999999
T002878,S19,2025-01-28,Grocery,4.0,Freshfarm,South,7.94,12.16,11.0,4.4,121.27,48.64,31.76,16.88
T000190,S19,2025-04-06,Apparel,7.0,Stylehub,South,30.43,63.94,42.0,3.27,88.94,447.58,213.01,234.57
T000389,S04,2025-06-02,Beauty,7.0,Glowworks,East,15.91,37.04,12.0,3.96,111.2,259.28,111.37,147.90999999999997
T001681,S20,2025-04-11,Apparel,4.0,Stylehub,South,29.03,61.31,137.0,4.22,96.32,245.24,116.12,129.12
T001011,S05,2025-04-30,Electronics,3.0,Northstar,East,258.45,360.9,16.0,5.17,132.98,1082.6999999999998,775.3499999999999,307.3499999999999
T001302,S23,2025-02-07,Electronics,1.0,Northstar,South,212.85,286.33,20.0,5.29,120.58,286.33,212.85,73.47999999999999
T001454,S14,2025-03-18,Grocery,3.0,Freshfarm,West,7.75,11.1,0.0,4.07,145.16,33.3,23.25,10.049999999999997
T001495,S19,2025-01-26,Electronics,2.0,Northstar,South,220.13,302.03,146.0,4.87,106.4,604.06,440.26,163.79999999999995
T001360,S30,2025-01-25,Electronics,2.0,North-Star,West,202.84,277.91,15.0,2.59,78.12,555.82,405.68,150.14000000000004
T001950,S28,2025-02-26,Grocery,2.0,Freshfarm,West,7.4,11.16,56.0,5.09,129.71,22.32,14.8,7.52
T002883,S28,2025-06-28,Electronics,2.0,Northstar,West,288.88,402.85,26.0,4.3,121.56,805.7,577.76,227.94000000000005
T001323,S20,2025-01-17,Home,3.0,Budgetsource,South,42.49,84.73,19.0,5.14,133.64,254.19,127.47,126.72
T000618,S02,2025-02-13,Apparel,1.0,Stylehub,South,26.37,52.5,36.0,4.31,85.75,52.5,26.37,26.13
T000961,S18,2025-01-18,Apparel,1.0,Stylehub,West,23.71,50.33,28.0,2.47,78.02,50.33,23.71,26.619999999999997
T000546,S26,2025-06-19,Sports,3.0,Activepro,West,56.19,119.47,35.0,2.99,104.86,358.40999999999997,168.57,189.83999999999997
T000726,S17,2025-06-18,Apparel,1.0,Stylehub,North,25.99,59.72,126.0,4.96,128.73,59.72,25.99,33.730000000000004
T002700,S09,2025-06-05,Grocery,3.0,Freshfarm,East,8.62,12.72,40.0,4.58,130.1,38.160000000000004,25.86,12.300000000000004
T000743,S10,2025-01-16,Grocery,4.0,Freshfarm,South,8.1,11.31,108.0,5.03,138.97,45.24,32.4,12.840000000000003
T000442,S11,2025-03-10,Sports,1.0,Activepro,South,55.34,112.56,137.0,6.35,161.93,112.56,55.34,57.22
T000582,S27,2025-06-21,Electronics,1.0,Northstar,West,287.7,335.69,36.0,4.26,145.28,335.69,287.7,47.99000000000001
T001576,S04,2025-05-12,Electronics,1.0,Northstar,East,238.97,313.29,143.0,4.94,114.38,313.29,238.97,74.32000000000002
T002439,S14,2025-05-25,Home,6.0,Budgetsource,West,49.12,93.39,42.0,3.91,103.49,560.34,294.71999999999997,265.62000000000006
T002470,S04,2025-03-05,Electronic,6.0,Northstar,East,221.67,299.01,60.0,3.85,97.03,1794.06,1330.02,464.03999999999996
T002061,S15,2025-02-01,Sports,3.0,Activepro,East,56.46,116.17,43.0,4.43,100.5,348.51,169.38,179.13
T000278,S07,2025-05-12,Home Goods,2.0,Budgetsource,North,43.82,82.97,85.0,4.84,124.17,165.94,87.64,78.3
T001660,S04,2025-02-08,Home,1.0,Budgetsource,East,47.74,87.54,151.0,3.38,82.65,87.54,47.74,39.800000000000004
T001741,S01,2025-06-16,Apparel,2.0,Stylehub,East,29.84,61.5,92.0,5.11,125.41,123.0,59.68,63.32
T001430,S02,2025-01-03,Grocery,2.0,Fresh Farm,South,7.89,11.52,80.0,5.02,114.78,23.04,15.78,7.26
T001055,S16,2025-04-16,Grocery,1.0,Freshfarm,South,8.53,12.85,32.0,5.18,119.78,12.85,8.53,4.32
T001753,S11,2025-01-21,Electronics,5.0,Northstar,South,212.62,277.44,23.0,4.43,137.67,1387.2,1063.1,324.10000000000014
T001533,S14,2025-06-21,Grocery,4.0,Freshfarm,West,5.55,8.71,18.0,4.3,127.65,34.84,22.2,12.640000000000004
T000703,S02,2025-06-15,Home,7.0,Budgetsource,South,41.29,75.99,76.0,4.36,108.12,531.93,289.03,242.89999999999998
T002699,S28,2025-05-12,Electronics,7.0,Northstar,West,247.07,338.78,51.0,4.64,146.74,2371.46,1729.49,641.97
T002055,S19,2025-04-06,Grocery,3.0,Freshfarm,South,9.63,14.76,115.0,3.77,106.16,44.28,28.89,15.39
T002153,S16,2025-02-26,Grocery,,Freshfarm,South,8.71,13.1,21.0,3.12,65.4,,,
T001483,S30,2025-06-03,Electronics,3.0,Northstar,West,273.49,332.83,54.0,6.68,201.33,998.49,820.47,178.01999999999998
T000810,S29,2025-01-31,Sports,2.0,Activepro,West,59.47,106.3,13.0,4.17,111.95,212.6,118.94,93.66
T002075,S09,2025-05-25,Sports,2.0,Activepro,East,55.98,116.45,91.0,5.76,134.75,232.9,111.96,120.94000000000001
T000443,S15,2025-05-21,Home,2.0,Budgetsource,East,48.45,89.69,122.0,3.69,92.66,179.38,96.9,82.47999999999999
T001381,S28,2025-05-15,Home,2.0,Budgetsource,West,39.4,66.98,34.0,3.41,117.18,133.96,78.8,55.16000000000001
T002763,S16,2025-03-02,Grocery,5.0,Freshfarm,South,8.8,13.59,109.0,2.65,51.75,67.95,44.0,23.950000000000003
T001267,S30,2025-03-21,Apparel,2.0,Stylehub,West,24.79,53.05,32.0,4.73,120.82,106.1,49.58,56.519999999999996
T000952,S18,2025-05-21,Electronics,2.0,Northstar,West,284.27,388.4,34.0,4.54,135.78,776.8,568.54,208.26
T002454,S04,2025-06-20,Electronics,3.0,Northstar,East,220.23,279.75,13.0,4.4,97.67,839.25,660.6899999999999,178.56000000000006
T000597,S21,2025-01-27,Grocery,6.0,Freshfarm,North,8.54,13.16,34.0,3.46,97.88,78.96000000000001,51.239999999999995,27.720000000000013
T000527,S25,2025-03-02,Beauty,2.0,Glowworks,West,17.79,38.92,45.0,4.27,146.33,77.84,35.58,42.260000000000005
T001802,S06,2025-02-08,Sports,1.0,Activepro,East,53.59,107.83,109.0,6.4,154.1,107.83,53.59,54.239999999999995
T001470,S26,2025-04-19,Grocery,1.0,Freshfarm,West,7.45,11.56,39.0,4.55,150.42,11.56,7.45,4.11
T002292,S29,2025-06-29,Electronics,1.0,Northstar,West,197.06,265.89,3.0,3.67,122.29,265.89,197.06,68.82999999999998
T002924,S25,2025-01-10,Home,2.0,Budgetsource,West,49.85,99.61,10.0,3.89,110.1,199.22,99.7,99.52
T001093,S17,2025-02-04,Apparel,3.0,Stylehub,North,27.18,53.94,76.0,5.14,145.52,161.82,81.53999999999999,80.28
T000348,S22,2025-04-17,Home,4.0,Budgetsource,South,48.22,89.79,62.0,3.97,97.13,359.16,192.88,166.28000000000003
T001270,S05,2025-03-14,Electronics,0.0,Northstar,East,216.71,273.96,58.0,3.59,79.73,0.0,0.0,0.0
T002518,S30,2025-06-16,Groceries,2.0,Freshfarm,West,9.36,14.24,34.0,4.76,138.67,28.48,18.72,9.760000000000002
T002941,S14,2025-03-11,Electronic,1.0,Northstar,West,230.4,284.34,40.0,5.2,154.48,284.34,230.4,53.93999999999997
T001809,S02,2025-03-01,Sports,6.0,Activepro,South,50.28,88.69,139.0,2.89,65.45,532.14,301.68,230.45999999999998
T002507,S23,2025-02-22,Grocery,1.0,Freshfarm,South,6.57,9.48,103.0,3.51,98.85,9.48,6.57,2.91
T000196,S26,2025-05-14,Sports,2.0,Activepro,West,57.36,113.05,8.0,5.01,161.92,226.1,114.72,111.38
T001080,S07,2025-01-03,Beauty,1.0,Glowworks,North,21.32,50.3,127.0,4.8,100.73,50.3,21.32,28.979999999999997
T002642,S10,2025-06-02,Electronics,3.0,Northstar,South,276.79,361.66,124.0,5.16,119.02,1084.98,830.3700000000001,254.6099999999999
T000977,S15,,Beauty,4.0,Glowworks,East,20.75,44.25,139.0,2.88,69.49,177.0,83.0,94.0
T001402,S27,2025-02-08,Apparel,7.0,Stylehub,West,30.17,60.86,58.0,5.21,146.63,426.02,211.19,214.82999999999998
T000523,S30,2025-06-17,Grocery,1.0,Freshfarm,West,7.67,12.02,6.0,5.12,155.84,12.02,7.67,4.35
T000004,S17,2025-05-18,Grocery,3.0,Freshfarm,North,8.27,12.32,119.0,5.78,123.24,36.96,24.81,12.150000000000002
T001816,S11,2025-03-02,Electronics,1.0,Northstar,South,199.28,264.23,73.0,4.38,135.07,264.23,199.28,64.95000000000002
T000656,S20,2025-02-05,Sports,1.0,Activepro,South,57.1,113.17,67.0,4.81,124.83,113.17,57.1,56.07
T001252,S22,2025-06-14,Apparel,3.0,Stylehub,South,26.39,53.57,50.0,3.33,88.2,160.71,79.17,81.54
T002360,S03,2025-04-25,Apparel,4.0,Stylehub,North,24.63,50.68,44.0,6.56,175.37,202.72,98.52,104.2
T001587,S24,,Home,1.0,Budgetsource,West,39.35,77.66,50.0,5.43,200.02,77.66,39.35,38.309999999999995
T002052,S17,2025-01-25,Beauty,7.0,Glowworks,North,17.13,41.79,47.0,5.09,114.43,292.53,119.91,172.61999999999998
T000540,S28,2025-04-12,Beauty,2.0,Glowworks,West,17.54,42.5,5.0,4.61,151.16,85.0,35.08,49.92
T000439,S21,2025-01-24,Electronics,2.0,Northstar,North,233.44,297.43,158.0,4.87,116.7,594.86,466.88,127.98000000000002
T002241,S21,2025-02-16,Home,1.0,Budgetsource,North,42.82,86.55,67.0,5.81,138.35,86.55,42.82,43.73
T001683,S04,2025-03-19,Home,3.0,Budgetsource,East,44.04,89.28,81.0,4.37,97.03,267.84000000000003,132.12,135.72000000000003
T000253,S18,,Beauty,2.0,Glowworks,West,21.06,49.87,60.0,4.71,156.59,99.74,42.12,57.62
T001911,S30,2025-03-18,Apparel,2.0,Style Hub,West,26.62,59.32,4.0,5.03,145.35,118.64,53.24,65.4
T000808,S06,2025-05-16,Apparel,4.0,Stylehub,East,28.0,55.28,145.0,6.42,145.41,221.12,112.0,109.12
T000236,S05,2025-05-22,Sports,1.0,Activepro,East,59.53,122.97,125.0,3.74,112.18,122.97,59.53,63.44
T000374,S12,2025-01-16,Beauty,10.0,Glowworks,South,17.59,44.29,,3.5,91.53,442.9,175.9,267.0
T000166,S02,2025-03-06,Electronics,1.0,Northstar,South,248.68,325.99,12.0,5.5,156.37,325.99,248.68,77.31
T000651,S04,2025-05-13,Sports,2.0,Activepro,East,58.71,121.46,92.0,3.72,89.05,242.92,117.42,125.49999999999999
T002449,S09,2025-03-29,Beauty,,Glowworks,East,18.65,42.3,80.0,4.31,101.93,,,
T000592,S23,2025-05-03,Apparel,3.0,Stylehub,South,29.02,55.72,,3.92,87.57,167.16,87.06,80.1
T001173,S26,2025-06-21,Electronics,2.0,Northstar,West,264.31,362.32,50.0,3.95,112.47,724.64,528.62,196.01999999999998
T002857,S20,2025-05-22,Electronics,4.0,Northstar,South,238.63,326.18,156.0,3.01,62.67,1304.72,954.52,350.20000000000005
T001988,S02,2025-04-24,Grocery,1.0,Freshfarm,South,8.41,14.62,135.0,4.33,125.19,14.62,8.41,6.209999999999999
T002696,S28,,Home,2.0,Budgetsource,West,42.31,75.05,38.0,5.39,161.52,150.1,84.62,65.47999999999999
T000122,S29,2025-03-30,Electronics,5.0,Northstar,West,277.21,366.74,61.0,6.01,126.15,1833.7,1386.05,447.6500000000001
T001716,S26,2025-03-22,Electronics,1.0,Northstar,West,228.07,328.43,59.0,5.27,178.1,328.43,228.07,100.36000000000001
T001735,S22,2025-02-21,Apparel,,Stylehub,South,33.1,70.54,145.0,4.1,116.34,,,
T001312,S25,2025-02-19,Sports,3.0,Activepro,West,56.72,113.73,17.0,4.22,133.11,341.19,170.16,171.03
T000513,S10,2025-02-27,Grocery,3.0,Freshfarm,South,7.41,10.58,114.0,5.43,118.9,31.740000000000002,22.23,9.510000000000002
T000074,S27,2025-05-25,Home,1.0,Budgetsource,West,41.99,83.51,0.0,4.72,145.01,83.51,41.99,41.52
T002593,S07,2025-01-07,Grocery,1.0,Freshfarm,North,8.1,12.29,44.0,3.87,107.84,12.29,8.1,4.1899999999999995
T002107,S26,2025-03-23,Grocery,2.0,Freshfarm,West,7.64,11.6,40.0,5.58,183.46,23.2,15.28,7.92
T001847,S20,2025-06-15,Home Goods,1.0,Budgetsource,South,48.86,87.16,100.0,3.99,112.45,87.16,48.86,38.3
T002525,S07,2025-04-23,Home,3.0,Budgetsource,North,40.37,75.26,73.0,5.85,153.82,225.78000000000003,121.10999999999999,104.67000000000004
T001322,S19,2025-05-01,Electronics,8.0,Northstar,South,258.69,348.71,49.0,5.13,118.31,2789.68,2069.52,720.1599999999999
T001059,S21,2025-03-08,Electronics,3.0,Northstar,North,213.33,267.95,151.0,5.67,174.48,803.8499999999999,639.99,163.8599999999999
T000864,S03,2025-04-02,Grocery,3.0,Freshfarm,North,7.55,13.08,114.0,3.94,97.57,39.24,22.65,16.590000000000003
T002426,S05,2025-06-22,Grocery,3.0,Freshfarm,East,7.3,10.69,133.0,4.82,106.1,32.07,21.9,10.170000000000002
T002460,S21,2025-03-13,Electronics,5.0,Northstar,North,261.01,320.51,29.0,4.29,119.51,1602.55,1305.05,297.5
T002023,S06,2025-02-12,Home,2.0,Budgetsource,East,45.69,96.92,155.0,3.59,89.18,193.84,91.38,102.46000000000001
T001113,S11,2025-04-21,Home Goods,1.0,Budgetsource,South,44.73,78.73,34.0,3.82,86.57,78.73,44.73,34.00000000000001
T002541,S21,2025-02-19,Electronics,2.0,Northstar,North,261.52,384.99,123.0,3.63,91.91,769.98,523.04,246.94000000000005
T001437,S10,2025-03-05,Apparel,5.0,Stylehub,South,33.01,70.96,74.0,5.11,103.19,354.79999999999995,165.04999999999998,189.74999999999997
T000401,S23,2025-02-14,Grocery,9.0,Freshfarm,South,7.34,10.08,65.0,2.89,61.05,90.72,66.06,24.659999999999997
T002296,S29,2025-06-28,Home,1.0,Budgetsource,West,48.99,95.08,56.0,3.34,90.85,95.08,48.99,46.089999999999996
T002425,S10,2025-01-12,Beauty,2.0,Glowworks,South,19.22,41.79,141.0,5.07,137.14,83.58,38.44,45.14
T002417,S14,2025-02-24,Grocery,2.0,Freshfarm,West,7.38,11.99,42.0,3.68,108.77,23.98,14.76,9.22
T001973,S14,2025-03-29,Home,3.0,Budgetsource,West,58.94,101.9,6.0,4.22,134.19,305.70000000000005,176.82,128.88000000000005
T001580,S08,2025-03-28,Grocery,2.0,Freshfarm,South,9.85,15.14,90.0,3.86,99.35,30.28,19.7,10.580000000000002
T002438,S24,2025-05-25,Electronics,2.0,Northstar,West,213.62,317.0,32.0,5.25,172.06,634.0,427.24,206.76
T000563,S13,2025-04-22,Apparel,6.0,Stylehub,East,24.7,51.77,119.0,5.02,111.7,310.62,148.2,162.42000000000002
T001139,S28,2025-01-26,Beauty,2.0,Glowworks,West,17.45,41.54,62.0,4.69,132.44,83.08,34.9,48.18
T000824,S16,2025-05-24,Home,0.0,Budgetsource,South,,95.89,37.0,5.99,112.11,0.0,,
T000774,S06,2025-05-27,Home,1.0,Budgetsource,East,50.89,105.29,115.0,6.19,164.52,105.29,50.89,54.400000000000006
T002263,S30,2025-01-12,Sports,2.0,Activepro,West,45.56,82.75,39.0,4.14,137.33,165.5,91.12,74.38
T001894,S26,2025-05-26,Apparel,2.0,Stylehub,West,25.02,46.14,64.0,5.71,144.78,92.28,50.04,42.24
T001856,S07,2025-01-11,Beauty,3.0,Glowworks,North,17.18,36.98,73.0,5.4,125.3,110.94,51.54,59.4
T001823,S14,2025-06-18,Electronics,2.0,North Star,West,278.25,369.95,50.0,4.02,105.86,739.9,556.5,183.39999999999998
T000738,S12,2025-02-09,Electronics,1.0,Northstar,South,208.69,299.89,33.0,5.97,111.71,299.89,208.69,91.19999999999999
T002181,S20,2025-06-04,Home,2.0,Budgetsource,South,42.71,71.7,69.0,3.35,91.18,143.4,85.42,57.980000000000004
T002626,S03,2025-06-20,Apparel,1.0,Stylehub,North,32.75,68.23,,4.8,128.13,68.23,32.75,35.480000000000004
T001485,S06,2025-06-14,Sports,2.0,Activepro,East,68.37,135.77,107.0,5.06,142.84,271.54,136.74,134.8
T000463,S14,2025-02-22,Home,1.0,Budgetsource,West,51.48,97.77,38.0,5.57,162.58,97.77,51.48,46.29
T002017,S11,2025-02-21,Grocery,3.0,Freshfarm,South,8.07,12.1,37.0,3.51,83.48,36.3,24.21,12.089999999999996
T001254,S06,2025-06-24,Beauty,2.0,Glowworks,East,18.78,42.5,153.0,5.8,152.29,85.0,37.56,47.44
T000968,S28,2025-02-18,Apparel,7.0,Stylehub,West,26.32,58.95,8.0,4.62,139.58,412.65000000000003,184.24,228.41000000000003
T002995,S25,2025-02-20,Grocery,2.0,Freshfarm,West,8.94,14.49,20.0,5.02,134.55,28.98,17.88,11.100000000000001
T002537,S03,2025-04-11,Sporting Goods,6.0,Activepro,North,56.23,112.83,49.0,3.44,88.13,676.98,337.38,339.6
T002029,S15,2025-01-07,Beauty,3.0,Glowworks,East,16.13,38.78,36.0,,28.64,116.34,48.39,67.95
T000301,S06,2025-02-06,Electronic,2.0,North-Star,East,231.59,307.65,11.0,4.67,107.74,615.3,463.18,152.11999999999995
T002123,S11,2025-04-10,Sports,2.0,Activepro,South,48.56,99.57,11.0,5.62,120.88,199.14,97.12,102.01999999999998
T002957,S20,2025-01-08,Sports,1.0,Activepro,South,56.04,114.93,117.0,4.21,125.51,114.93,56.04,58.89000000000001
T000674,S25,2025-06-21,Sports,2.0,Activepro,West,48.21,95.02,29.0,3.34,102.46,190.04,96.42,93.61999999999999
T001987,S25,2025-03-26,Apparel,6.0,Stylehub,West,26.61,50.56,54.0,3.79,113.18,303.36,159.66,143.70000000000002
T002965,S19,2025-02-12,Beauty,2.0,Glowworks,South,17.54,42.26,48.0,3.41,86.79,84.52,35.08,49.44
T002080,S28,2025-03-06,Home,1.0,Budgetsource,West,32.62,61.09,2.0,4.71,135.54,61.09,32.62,28.470000000000006
T001502,S28,2025-04-27,Sports,4.0,Activepro,West,,118.22,,4.11,104.85,472.88,,
T000163,S17,2025-05-31,Electronics,4.0,Northstar,North,232.62,265.86,116.0,5.66,121.79,1063.44,930.48,132.96000000000004
T001840,S11,2025-03-09,Grocery,3.0,Freshfarm,South,8.6,13.94,114.0,4.23,93.29,41.82,25.799999999999997,16.020000000000003
T001553,S04,2025-02-18,Grocery,2.0,Freshfarm,East,6.14,9.8,138.0,,89.07,19.6,12.28,7.320000000000002
T001392,S27,2025-02-18,Beauty,1.0,Glowworks,West,18.53,46.67,38.0,3.41,110.3,46.67,18.53,28.14
